,Unnamed:_0,Employee_ID,Gender,Company_Type,WFH_Setup_Available,Designation,Resource_Allocation,Mental_Fatigue_Score,Burn_Rate
1732,1732,EMP1733,Male,Product,No,2,4,3.3,0.38
1733,1733,EMP1734,Male,Service,Yes,4,8,5.7,0.68
1734,1734,EMP1735,Male,Product,Yes,3,3,2.9,0.23
1735,1735,EMP1736,Female,Product,Yes,2,10,4.0,0.47
1736,1736,EMP1737,Male,Product,No,5,6,7.6,0.73
1737,1737,EMP1738,Male,Service,Yes,1,6,2.4,0.31
1738,1738,EMP1739,Male,Service,Yes,2,9,8.4,0.7
1739,1739,EMP1740,Male,Product,No,5,9,3.8,0.66
1740,1740,EMP1741,Female,Service,Yes,4,4,5.3,0.49
1741,1741,EMP1742,Female,Product,Yes,1,9,9.4,0.66
1742,1742,EMP1743,Female,Service,Yes,5,6,6.8,0.68
1743,1743,EMP1744,Male,Service,No,2,2,6.5,0.52
1744,1744,EMP1745,Male,Product,Yes,3,10,7.1,0.65
1745,1745,EMP1746,Male,Service,No,1,6,9.2,0.74
1746,1746,EMP1747,Male,Product,No,1,2,2.5,0.23
1747,1747,EMP1748,Male,Product,Yes,3,8,6.1,0.54
1748,1748,EMP1749,Female,Service,No,1,4,4.0,0.43
1749,1749,EMP1750,Male,Service,Yes,2,5,0.1,0.24
1750,1750,EMP1751,Male,Product,Yes,1,8,1.3,0.3
1751,1751,EMP1752,Male,Product,Yes,2,8,3.2,0.37
1752,1752,EMP1753,Male,Product,Yes,3,6,5.6,0.49
1753,1753,EMP1754,Male,Service,Yes,0,4,8.8,0.46
1754,1754,EMP1755,Female,Product,Yes,3,1,7.9,0.41
1755,1755,EMP1756,Female,Service,Yes,2,7,5.5,0.52
1756,1756,EMP1757,Female,Service,No,4,8,0.7,0.51
1757,1757,EMP1758,Male,Service,Yes,3,9,2.9,0.49
1758,1758,EMP1759,Male,Product,No,4,2,3.7,0.4
1759,1759,EMP1760,Male,Product,Yes,4,1,6.2,0.35
1760,1760,EMP1761,Male,Product,Yes,2,4,0.6,0.1
1761,1761,EMP1762,Female,Service,Yes,2,5,5.3,0.44
1762,1762,EMP1763,Male,Product,Yes,0,10,9.0,0.62
1763,1763,EMP1764,Male,Product,Yes,5,1,7.1,0.45
1764,1764,EMP1765,Male,Service,No,1,5,8.0,0.66
1765,1765,EMP1766,Male,Product,No,3,6,6.8,0.6
1766,1766,EMP1767,Female,Service,No,2,3,2.1,0.36
1767,1767,EMP1768,Male,Product,Yes,3,7,1.1,0.35
1768,1768,EMP1769,Male,Service,No,5,6,8.3,0.86
1769,1769,EMP1770,Male,Service,Yes,5,4,7.0,0.61
1770,1770,EMP1771,Male,Service,Yes,4,3,5.8,0.46
1771,1771,EMP1772,Female,Service,No,1,5,1.9,0.38
1772,1772,EMP1773,Female,Product,No,0,3,6.0,0.36
1773,1773,EMP1774,Female,Service,Yes,3,10,0.3,0.43
1774,1774,EMP1775,Female,Service,Yes,1,9,1.2,0.38
1775,1775,EMP1776,Male,Service,Yes,0,9,3.1,0.37
1776,1776,EMP1777,Female,Product,No,3,6,4.4,0.51
1777,1777,EMP1778,Male,Product,Yes,1,6,1.2,0.2
1778,1778,EMP1779,Male,Product,No,2,4,1.2,0.3
1779,1779,EMP1780,Female,Product,Yes,3,4,7.3,0.47
1780,1780,EMP1781,Male,Product,Yes,1,2,5.7,0.26
1781,1781,EMP1782,Female,Service,Yes,5,10,5.3,0.69
1782,1782,EMP1783,Male,Product,Yes,0,4,4.5,0.24
1783,1783,EMP1784,Female,Product,Yes,1,8,9.8,0.64
1784,1784,EMP1785,Female,Service,No,2,10,0.5,0.51
1785,1785,EMP1786,Female,Service,No,3,2,1.8,0.36
1786,1786,EMP1787,Female,Service,No,3,9,6.5,0.75
1787,1787,EMP1788,Female,Service,No,3,1,1.4,0.33
1788,1788,EMP1789,Male,Product,No,2,2,5.9,0.44
1789,1789,EMP1790,Male,Service,Yes,0,2,5.7,0.29
1790,1790,EMP1791,Male,Service,No,3,6,9.7,0.83
1791,1791,EMP1792,Female,Product,Yes,0,7,8.8,0.51
1792,1792,EMP1793,Male,Service,Yes,1,3,9.5,0.52
1793,1793,EMP1794,Female,Service,Yes,5,9,1.1,0.5
1794,1794,EMP1795,Male,Product,Yes,5,5,8.7,0.63
1795,1795,EMP1796,Male,Product,Yes,0,5,1.3,0.11
1796,1796,EMP1797,Female,Product,No,0,4,6.3,0.41
1797,1797,EMP1798,Male,Product,Yes,5,9,7.2,0.71
1798,1798,EMP1799,Male,Product,Yes,3,8,1.6,0.35
1799,1799,EMP1800,Male,Service,Yes,4,4,6.3,0.53
1800,1800,EMP1801,Female,Product,Yes,4,4,0.5,0.2
1801,1801,EMP1802,Female,Service,Yes,2,2,2.9,0.25
1802,1802,EMP1803,Male,Service,Yes,5,9,9.2,0.84
1803,1803,EMP1804,Male,Service,Yes,5,3,1.7,0.33
1804,1804,EMP1805,Male,Service,Yes,2,4,0.7,0.21
1805,1805,EMP1806,Female,Product,No,4,7,4.4,0.61
1806,1806,EMP1807,Female,Service,No,1,10,8.5,0.86
1807,1807,EMP1808,Male,Service,Yes,3,8,0.8,0.39
1808,1808,EMP1809,Male,Service,Yes,3,8,3.6,0.52
1809,1809,EMP1810,Male,Service,Yes,1,4,9.0,0.56
1810,1810,EMP1811,Female,Product,No,1,7,1.2,0.34
1811,1811,EMP1812,Female,Service,Yes,4,10,3.1,0.57
1812,1812,EMP1813,Male,Product,Yes,2,1,7.8,0.35
1813,1813,EMP1814,Male,Service,No,1,6,5.4,0.55
1814,1814,EMP1815,Male,Service,Yes,2,6,8.3,0.6
1815,1815,EMP1816,Female,Product,Yes,0,6,1.1,0.15
1816,1816,EMP1817,Male,Service,Yes,3,2,9.2,0.56
1817,1817,EMP1818,Female,Product,No,4,8,9.3,0.85
1818,1818,EMP1819,Female,Product,No,3,5,1.6,0.36
1819,1819,EMP1820,Male,Service,No,4,5,0.3,0.42
1820,1820,EMP1821,Male,Service,Yes,0,2,9.9,0.47
1821,1821,EMP1822,Male,Service,Yes,3,4,4.8,0.4
1822,1822,EMP1823,Female,Service,No,0,9,5.7,0.62
1823,1823,EMP1824,Female,Service,No,4,9,6.2,0.82
1824,1824,EMP1825,Female,Service,Yes,1,6,7.9,0.57
1825,1825,EMP1826,Male,Service,No,3,9,8.1,0.82
1826,1826,EMP1827,Male,Product,Yes,0,4,1.9,0.14
1827,1827,EMP1828,Female,Service,Yes,5,1,2.4,0.28
1828,1828,EMP1829,Female,Product,No,3,2,8.8,0.59
1829,1829,EMP1830,Male,Service,Yes,3,1,8.2,0.48
1830,1830,EMP1831,Female,Product,No,3,8,6.2,0.69
1831,1831,EMP1832,Female,Product,Yes,2,9,9.9,0.7
1832,1832,EMP1833,Female,Product,Yes,0,10,7.4,0.54
1833,1833,EMP1834,Female,Service,No,0,6,2.2,0.37
1834,1834,EMP1835,Female,Product,No,3,2,8.5,0.59
1835,1835,EMP1836,Female,Product,Yes,1,6,4.1,0.31
1836,1836,EMP1837,Male,Service,Yes,3,9,0.4,0.39
1837,1837,EMP1838,Male,Service,No,2,3,3.2,0.43
1838,1838,EMP1839,Female,Product,Yes,4,9,7.6,0.69
1839,1839,EMP1840,Male,Product,No,2,2,9.6,0.63
1840,1840,EMP1841,Male,Product,No,1,5,2.8,0.34
1841,1841,EMP1842,Male,Product,Yes,3,2,2.5,0.19
1842,1842,EMP1843,Male,Service,Yes,0,7,5.6,0.45
1843,1843,EMP1844,Female,Service,Yes,5,10,8.1,0.86
1844,1844,EMP1845,Female,Service,No,3,9,7.5,0.81
1845,1845,EMP1846,Male,Product,Yes,1,7,5.6,0.42
1846,1846,EMP1847,Male,Service,Yes,0,5,6.3,0.44
1847,1847,EMP1848,Male,Service,Yes,2,4,2.4,0.29
1848,1848,EMP1849,Female,Service,Yes,4,4,4.3,0.46
1849,1849,EMP1850,Female,Service,Yes,4,10,2.6,0.59
1850,1850,EMP1851,Male,Service,Yes,3,8,8.8,0.73
1851,1851,EMP1852,Female,Service,No,2,10,1.1,0.55
1852,1852,EMP1853,Female,Product,No,5,10,6.8,0.85
1853,1853,EMP1854,Female,Service,No,5,10,2.6,0.7
1854,1854,EMP1855,Female,Service,Yes,1,10,4.8,0.51
1855,1855,EMP1856,Male,Service,Yes,4,10,3.0,0.58
1856,1856,EMP1857,Female,Product,No,2,1,3.2,0.28
1857,1857,EMP1858,Male,Service,Yes,3,5,2.6,0.38
1858,1858,EMP1859,Female,Service,No,0,2,7.5,0.5
1859,1859,EMP1860,Female,Product,No,3,9,3.7,0.62
1860,1860,EMP1861,Female,Product,Yes,3,7,7.3,0.55
1861,1861,EMP1862,Female,Service,No,2,10,4.6,0.71
1862,1862,EMP1863,Male,Service,No,4,8,5.5,0.7
1863,1863,EMP1864,Male,Service,Yes,2,6,5.4,0.46
1864,1864,EMP1865,Female,Product,Yes,0,9,9.8,0.64
1865,1865,EMP1866,Female,Service,Yes,2,6,3.7,0.4
1866,1866,EMP1867,Male,Product,Yes,1,7,2.1,0.26
1867,1867,EMP1868,Male,Product,Yes,3,7,9.1,0.65
1868,1868,EMP1869,Male,Product,Yes,4,9,1.7,0.45
1869,1869,EMP1870,Female,Product,No,5,8,8.3,0.8
1870,1870,EMP1871,Female,Product,Yes,0,1,1.5,0.05
1871,1871,EMP1872,Male,Product,Yes,5,4,6.6,0.54
1872,1872,EMP1873,Male,Product,No,3,7,1.5,0.43
1873,1873,EMP1874,Female,Product,Yes,2,8,9.2,0.63
1874,1874,EMP1875,Female,Service,No,5,7,5.7,0.76
1875,1875,EMP1876,Male,Service,Yes,1,3,3.3,0.25
1876,1876,EMP1877,Female,Product,Yes,2,4,1.4,0.19
1877,1877,EMP1878,Male,Service,Yes,3,7,3.7,0.48
1878,1878,EMP1879,Male,Product,No,5,8,7.1,0.76
1879,1879,EMP1880,Female,Service,Yes,0,7,3.8,0.35
1880,1880,EMP1881,Female,Product,No,5,6,2.5,0.51
1881,1881,EMP1882,Female,Product,Yes,5,9,5.8,0.64
1882,1882,EMP1883,Female,Service,Yes,4,9,4.2,0.61
1883,1883,EMP1884,Female,Service,Yes,5,7,1.7,0.44
1884,1884,EMP1885,Male,Service,No,3,8,1.5,0.55
1885,1885,EMP1886,Male,Service,No,0,6,7.1,0.59
1886,1886,EMP1887,Male,Service,Yes,3,1,9.7,0.56
1887,1887,EMP1888,Male,Product,Yes,1,1,2.3,0.09
1888,1888,EMP1889,Female,Product,Yes,2,6,7.7,0.51
1889,1889,EMP1890,Female,Product,Yes,5,2,0.9,0.23
1890,1890,EMP1891,Male,Product,Yes,4,8,3.8,0.52
1891,1891,EMP1892,Male,Service,No,0,1,5.1,0.33
1892,1892,EMP1893,Female,Service,No,4,2,2.7,0.45
1893,1893,EMP1894,Male,Product,Yes,4,8,5.3,0.55
1894,1894,EMP1895,Female,Service,Yes,4,6,8.8,0.71
1895,1895,EMP1896,Female,Service,No,5,10,9.4,0.98
1896,1896,EMP1897,Female,Product,No,0,2,1.0,0.13
1897,1897,EMP1898,Male,Product,Yes,0,2,2.7,0.09
1898,1898,EMP1899,Male,Product,Yes,4,7,9.8,0.72
1899,1899,EMP1900,Female,Product,Yes,2,5,2.7,0.26
1900,1900,EMP1901,Female,Product,Yes,5,5,6.9,0.56
1901,1901,EMP1902,Male,Service,Yes,5,8,2.5,0.54
1902,1902,EMP1903,Female,Product,Yes,3,7,3.6,0.45
1903,1903,EMP1904,Male,Product,No,5,9,1.9,0.61
1904,1904,EMP1905,Female,Service,Yes,4,4,8.6,0.65
1905,1905,EMP1906,Male,Service,Yes,1,10,8.8,0.71
1906,1906,EMP1907,Female,Service,Yes,4,4,3.0,0.37
1907,1907,EMP1908,Male,Product,No,0,2,8.2,0.46
1908,1908,EMP1909,Male,Product,No,5,3,3.6,0.48
1909,1909,EMP1910,Male,Service,Yes,5,1,1.0,0.23
1910,1910,EMP1911,Male,Product,Yes,3,1,7.6,0.41
1911,1911,EMP1912,Female,Product,No,1,7,6.0,0.59
1912,1912,EMP1913,Female,Service,Yes,5,5,2.7,0.45
1913,1913,EMP1914,Male,Service,Yes,3,3,2.5,0.32
1914,1914,EMP1915,Male,Product,Yes,3,7,9.8,0.7
1915,1915,EMP1916,Female,Service,Yes,1,2,8.6,0.44
1916,1916,EMP1917,Female,Product,Yes,4,3,8.1,0.48
1917,1917,EMP1918,Female,Product,No,4,1,1.3,0.28
1918,1918,EMP1919,Male,Product,No,4,8,7.6,0.77
1919,1919,EMP1920,Male,Product,Yes,2,2,2.1,0.13
1920,1920,EMP1921,Female,Product,No,4,7,9.8,0.86
1921,1921,EMP1922,Male,Service,Yes,1,9,0.5,0.36
1922,1922,EMP1923,Female,Service,Yes,2,6,3.5,0.4
1923,1923,EMP1924,Male,Service,Yes,4,2,4.3,0.36
1924,1924,EMP1925,Female,Product,No,2,2,8.2,0.55
1925,1925,EMP1926,Male,Product,Yes,1,9,7.7,0.55
1926,1926,EMP1927,Female,Product,Yes,4,10,3.7,0.56
1927,1927,EMP1928,Male,Product,No,0,8,5.7,0.54
1928,1928,EMP1929,Female,Product,No,5,9,8.4,0.89
1929,1929,EMP1930,Male,Service,No,1,4,0.2,0.3
1930,1930,EMP1931,Female,Service,Yes,3,4,8.0,0.58
1931,1931,EMP1932,Female,Service,Yes,3,2,9.5,0.6
1932,1932,EMP1933,Female,Service,Yes,1,10,0.3,0.35
1933,1933,EMP1934,Female,Service,Yes,3,1,0.5,0.14
1934,1934,EMP1935,Female,Product,No,1,10,3.4,0.5
1935,1935,EMP1936,Female,Product,Yes,0,4,0.9,0.05
1936,1936,EMP1937,Male,Product,Yes,1,10,4.8,0.49
1937,1937,EMP1938,Female,Service,No,4,10,7.3,0.88
1938,1938,EMP1939,Male,Service,Yes,4,8,5.7,0.61
1939,1939,EMP1940,Male,Product,Yes,2,2,2.0,0.13
1940,1940,EMP1941,Male,Service,No,3,8,6.5,0.76
1941,1941,EMP1942,Male,Service,No,5,1,6.8,0.6
1942,1942,EMP1943,Female,Product,No,3,1,9.3,0.62
1943,1943,EMP1944,Female,Product,Yes,1,4,1.5,0.19
1944,1944,EMP1945,Female,Product,Yes,5,7,6.9,0.61
1945,1945,EMP1946,Male,Service,No,5,9,9.1,0.98
1946,1946,EMP1947,Male,Product,Yes,3,5,5.0,0.42
1947,1947,EMP1948,Male,Service,Yes,5,2,3.6,0.37
1948,1948,EMP1949,Male,Product,No,5,7,1.7,0.51
1949,1949,EMP1950,Male,Service,Yes,4,2,8.7,0.57
1950,1950,EMP1951,Male,Product,No,0,9,3.9,0.47
1951,1951,EMP1952,Male,Service,Yes,1,9,9.2,0.72
1952,1952,EMP1953,Female,Service,Yes,3,3,8.5,0.55
1953,1953,EMP1954,Female,Service,Yes,4,8,3.8,0.53
1954,1954,EMP1955,Female,Service,No,2,4,5.7,0.55
1955,1955,EMP1956,Female,Product,Yes,5,3,0.3,0.23
1956,1956,EMP1957,Female,Service,Yes,5,1,2.6,0.3
1957,1957,EMP1958,Male,Product,No,3,5,7.1,0.58
1958,1958,EMP1959,Female,Product,No,0,4,6.8,0.47
1959,1959,EMP1960,Female,Service,No,0,1,3.5,0.27
1960,1960,EMP1961,Male,Product,Yes,3,10,8.1,0.68
1961,1961,EMP1962,Male,Service,Yes,3,8,2.4,0.46
1962,1962,EMP1963,Female,Service,No,4,8,4.6,0.69
1963,1963,EMP1964,Male,Product,No,3,8,4.7,0.61
1964,1964,EMP1965,Female,Service,Yes,2,3,3.4,0.33
1965,1965,EMP1966,Female,Product,Yes,4,6,9.5,0.66
1966,1966,EMP1967,Male,Product,No,5,7,7.0,0.79
1967,1967,EMP1968,Male,Product,Yes,5,9,5.4,0.64
1968,1968,EMP1969,Male,Service,No,5,5,5.1,0.65
1969,1969,EMP1970,Male,Service,Yes,5,9,1.6,0.51
1970,1970,EMP1971,Male,Service,Yes,1,6,3.7,0.35
1971,1971,EMP1972,Female,Service,No,2,10,6.7,0.79
1972,1972,EMP1973,Male,Product,Yes,4,10,9.2,0.8
1973,1973,EMP1974,Male,Product,Yes,4,10,8.2,0.73
1974,1974,EMP1975,Male,Service,Yes,5,4,3.0,0.39
1975,1975,EMP1976,Female,Service,Yes,0,1,4.3,0.21
1976,1976,EMP1977,Male,Product,No,4,1,0.8,0.25
1977,1977,EMP1978,Male,Product,No,2,10,1.0,0.46
1978,1978,EMP1979,Female,Service,No,3,5,4.7,0.58
1979,1979,EMP1980,Female,Service,Yes,2,3,5.3,0.41
1980,1980,EMP1981,Male,Product,Yes,5,5,2.6,0.39
1981,1981,EMP1982,Female,Service,Yes,5,5,6.4,0.61
1982,1982,EMP1983,Male,Service,No,1,1,7.0,0.48
1983,1983,EMP1984,Male,Service,No,4,8,3.0,0.61
1984,1984,EMP1985,Male,Product,No,4,5,7.6,0.69
1985,1985,EMP1986,Male,Service,Yes,4,5,2.1,0.39
1986,1986,EMP1987,Female,Product,Yes,5,9,5.4,0.61
1987,1987,EMP1988,Male,Product,Yes,4,8,8.0,0.66
1988,1988,EMP1989,Male,Service,Yes,0,1,5.4,0.27
1989,1989,EMP1990,Female,Service,Yes,0,3,9.1,0.47
1990,1990,EMP1991,Female,Product,No,3,7,0.6,0.4
1991,1991,EMP1992,Male,Service,Yes,4,1,5.9,0.42
1992,1992,EMP1993,Female,Service,Yes,1,1,5.6,0.31
1993,1993,EMP1994,Male,Service,Yes,3,5,6.6,0.54
1994,1994,EMP1995,Female,Service,No,5,9,8.3,0.94
1995,1995,EMP1996,Female,Service,Yes,4,6,7.3,0.66
1996,1996,EMP1997,Female,Service,No,0,10,7.9,0.75
1997,1997,EMP1998,Male,Product,No,1,2,2.9,0.26
1998,1998,EMP1999,Male,Product,Yes,3,9,3.9,0.5
1999,1999,EMP2000,Male,Product,No,1,6,6.3,0.55
2000,2000,EMP2001,Male,Service,Yes,4,5,5.5,0.52
2001,2001,EMP2002,Male,Service,Yes,2,5,9.6,0.62
2002,2002,EMP2003,Female,Product,No,1,3,1.9,0.24
2003,2003,EMP2004,Male,Product,No,1,6,3.5,0.43
2004,2004,EMP2005,Male,Service,Yes,5,4,5.7,0.52
2005,2005,EMP2006,Female,Product,Yes,0,10,8.7,0.62
2006,2006,EMP2007,Male,Service,Yes,4,2,9.3,0.59
2007,2007,EMP2008,Female,Product,Yes,1,3,3.4,0.18
2008,2008,EMP2009,Male,Service,Yes,4,9,0.7,0.46
2009,2009,EMP2010,Male,Service,Yes,0,9,4.2,0.49
2010,2010,EMP2011,Male,Product,Yes,5,6,3.9,0.47
2011,2011,EMP2012,Male,Service,No,4,10,9.9,0.99
2012,2012,EMP2013,Female,Product,Yes,0,10,4.3,0.4
2013,2013,EMP2014,Male,Service,Yes,0,9,3.1,0.4
2014,2014,EMP2015,Male,Service,Yes,3,4,3.7,0.39
2015,2015,EMP2016,Male,Product,No,5,5,4.0,0.56
2016,2016,EMP2017,Male,Service,Yes,5,10,8.2,0.85
2017,2017,EMP2018,Female,Service,Yes,4,6,0.8,0.38
2018,2018,EMP2019,Male,Product,Yes,2,9,3.2,0.39
2019,2019,EMP2020,Female,Product,No,3,5,9.7,0.74
2020,2020,EMP2021,Female,Service,Yes,5,8,1.5,0.45
2021,2021,EMP2022,Female,Service,No,0,1,7.4,0.45
2022,2022,EMP2023,Female,Service,No,5,5,3.6,0.62
2023,2023,EMP2024,Male,Service,No,2,10,5.8,0.74
2024,2024,EMP2025,Male,Service,No,1,1,1.0,0.19
2025,2025,EMP2026,Male,Product,Yes,1,10,3.1,0.42
2026,2026,EMP2027,Female,Service,Yes,5,6,5.0,0.56
2027,2027,EMP2028,Female,Service,No,5,7,2.3,0.63
2028,2028,EMP2029,Male,Service,Yes,3,5,5.4,0.5
2029,2029,EMP2030,Female,Product,Yes,5,1,2.2,0.22
2030,2030,EMP2031,Male,Product,No,2,6,6.5,0.61
2031,2031,EMP2032,Female,Product,Yes,5,10,9.0,0.81
2032,2032,EMP2033,Male,Product,Yes,4,5,0.9,0.27
2033,2033,EMP2034,Female,Product,Yes,2,6,2.2,0.27
2034,2034,EMP2035,Female,Service,Yes,3,10,8.4,0.75
2035,2035,EMP2036,Male,Service,No,4,7,6.3,0.74
2036,2036,EMP2037,Male,Product,Yes,4,7,0.8,0.32
2037,2037,EMP2038,Male,Service,Yes,1,2,4.9,0.31
2038,2038,EMP2039,Male,Product,Yes,2,3,2.1,0.15
2039,2039,EMP2040,Male,Product,No,4,6,2.0,0.5
2040,2040,EMP2041,Female,Product,No,3,3,9.4,0.69
2041,2041,EMP2042,Female,Service,Yes,1,2,7.6,0.4
2042,2042,EMP2043,Male,Product,No,4,4,7.0,0.65
2043,2043,EMP2044,Male,Product,Yes,2,5,2.4,0.24
2044,2044,EMP2045,Female,Product,No,1,10,1.2,0.47
2045,2045,EMP2046,Female,Service,Yes,2,9,8.7,0.7
2046,2046,EMP2047,Male,Product,No,2,3,0.1,0.24
2047,2047,EMP2048,Female,Service,Yes,2,3,3.9,0.3
2048,2048,EMP2049,Male,Service,Yes,1,6,2.8,0.35
2049,2049,EMP2050,Male,Service,Yes,4,5,5.7,0.56
2050,2050,EMP2051,Male,Service,No,5,6,2.5,0.56
2051,2051,EMP2052,Male,Product,Yes,0,7,3.1,0.31
2052,2052,EMP2053,Male,Product,No,4,3,8.5,0.68
2053,2053,EMP2054,Female,Service,Yes,1,5,6.0,0.4
2054,2054,EMP2055,Female,Service,Yes,0,8,1.5,0.29
2055,2055,EMP2056,Female,Service,Yes,0,4,7.3,0.45
2056,2056,EMP2057,Male,Service,No,0,10,2.1,0.52
2057,2057,EMP2058,Male,Service,Yes,5,2,4.3,0.42
2058,2058,EMP2059,Female,Service,No,3,4,6.5,0.64
2059,2059,EMP2060,Male,Service,No,1,2,2.7,0.31
2060,2060,EMP2061,Male,Service,No,5,3,3.8,0.55
2061,2061,EMP2062,Male,Product,Yes,5,4,7.3,0.53
2062,2062,EMP2063,Female,Service,No,3,4,9.4,0.75
2063,2063,EMP2064,Male,Product,No,0,10,5.3,0.61
2064,2064,EMP2065,Male,Product,Yes,3,9,0.1,0.33
2065,2065,EMP2066,Female,Service,No,3,10,3.4,0.68
2066,2066,EMP2067,Male,Product,Yes,5,6,4.0,0.49
2067,2067,EMP2068,Male,Product,Yes,1,9,3.4,0.41
2068,2068,EMP2069,Male,Product,Yes,2,4,4.4,0.35
2069,2069,EMP2070,Male,Service,Yes,3,9,6.3,0.67
2070,2070,EMP2071,Female,Service,Yes,3,9,1.2,0.44
2071,2071,EMP2072,Male,Service,Yes,0,6,2.7,0.31
2072,2072,EMP2073,Male,Product,No,0,5,5.1,0.43
2073,2073,EMP2074,Female,Service,Yes,5,3,3.2,0.4
2074,2074,EMP2075,Female,Service,Yes,0,5,9.9,0.59
2075,2075,EMP2076,Female,Product,Yes,4,3,4.3,0.37
2076,2076,EMP2077,Male,Product,Yes,3,5,8.7,0.57
2077,2077,EMP2078,Male,Product,No,0,5,9.0,0.59
2078,2078,EMP2079,Female,Service,Yes,1,2,8.4,0.44
2079,2079,EMP2080,Female,Service,No,4,9,0.5,0.55
2080,2080,EMP2081,Male,Service,Yes,5,7,9.5,0.82
2081,2081,EMP2082,Male,Product,No,2,6,1.3,0.39
2082,2082,EMP2083,Male,Service,Yes,3,5,0.3,0.29
2083,2083,EMP2084,Female,Service,Yes,3,4,4.1,0.38
2084,2084,EMP2085,Male,Service,No,1,8,1.9,0.47
2085,2085,EMP2086,Male,Service,Yes,2,2,1.8,0.2
2086,2086,EMP2087,Male,Product,No,2,8,2.9,0.48
2087,2087,EMP2088,Female,Product,No,5,1,2.5,0.41
2088,2088,EMP2089,Female,Service,Yes,5,10,6.8,0.78
2089,2089,EMP2090,Male,Service,Yes,4,1,1.9,0.25
2090,2090,EMP2091,Female,Service,Yes,3,3,5.4,0.42
2091,2091,EMP2092,Female,Product,No,0,5,9.9,0.65
2092,2092,EMP2093,Male,Service,No,5,6,4.3,0.71
2093,2093,EMP2094,Male,Product,Yes,1,4,6.4,0.36
2094,2094,EMP2095,Male,Product,Yes,1,7,9.7,0.59
2095,2095,EMP2096,Female,Service,Yes,1,7,1.4,0.3
2096,2096,EMP2097,Female,Service,No,5,2,4.2,0.53
2097,2097,EMP2098,Female,Product,Yes,5,2,8.5,0.54
2098,2098,EMP2099,Female,Product,Yes,1,2,9.3,0.41
2099,2099,EMP2100,Male,Product,No,5,2,6.0,0.54
2100,2100,EMP2101,Female,Product,Yes,0,9,1.4,0.26
2101,2101,EMP2102,Male,Service,Yes,0,5,9.0,0.53
2102,2102,EMP2103,Male,Service,No,4,8,1.7,0.57
2103,2103,EMP2104,Female,Product,No,3,5,3.5,0.49
2104,2104,EMP2105,Female,Service,Yes,0,5,3.8,0.31
2105,2105,EMP2106,Male,Service,Yes,4,1,4.5,0.37
2106,2106,EMP2107,Female,Service,Yes,2,6,7.9,0.6
2107,2107,EMP2108,Female,Product,Yes,3,4,8.0,0.51
2108,2108,EMP2109,Male,Service,No,0,3,7.2,0.52
2109,2109,EMP2110,Female,Product,Yes,2,6,0.2,0.18
2110,2110,EMP2111,Male,Product,No,4,2,5.6,0.51
2111,2111,EMP2112,Male,Product,No,0,8,7.5,0.61
2112,2112,EMP2113,Male,Service,Yes,0,1,4.4,0.2
2113,2113,EMP2114,Female,Product,Yes,5,9,9.4,0.82
2114,2114,EMP2115,Female,Product,Yes,2,8,8.2,0.58
2115,2115,EMP2116,Male,Product,No,0,1,6.4,0.39
2116,2116,EMP2117,Male,Service,No,1,10,0.6,0.51
2117,2117,EMP2118,Female,Service,Yes,5,9,6.5,0.73
2118,2118,EMP2119,Male,Product,No,5,2,9.1,0.72
2119,2119,EMP2120,Female,Service,Yes,0,3,3.8,0.23
2120,2120,EMP2121,Female,Service,No,5,2,8.4,0.74
2121,2121,EMP2122,Male,Service,Yes,3,8,3.1,0.48
2122,2122,EMP2123,Female,Product,Yes,2,2,5.7,0.27
2123,2123,EMP2124,Male,Service,No,3,10,6.5,0.8
2124,2124,EMP2125,Female,Service,Yes,4,2,6.8,0.49
2125,2125,EMP2126,Female,Service,Yes,3,1,8.8,0.52
2126,2126,EMP2127,Female,Product,Yes,1,7,2.3,0.27
2127,2127,EMP2128,Male,Service,Yes,5,2,2.6,0.34
2128,2128,EMP2129,Female,Service,Yes,5,10,7.0,0.79
2129,2129,EMP2130,Male,Service,No,1,5,1.8,0.39
2130,2130,EMP2131,Male,Product,Yes,5,5,4.6,0.46
2131,2131,EMP2132,Male,Product,Yes,3,3,0.2,0.13
2132,2132,EMP2133,Female,Service,No,4,3,1.4,0.43
2133,2133,EMP2134,Male,Service,Yes,0,3,6.8,0.37
2134,2134,EMP2135,Female,Product,Yes,1,6,7.5,0.45
2135,2135,EMP2136,Female,Service,No,3,4,1.2,0.39
2136,2136,EMP2137,Male,Product,No,3,3,2.3,0.36
2137,2137,EMP2138,Female,Service,No,3,2,1.0,0.32
2138,2138,EMP2139,Male,Service,No,0,3,4.3,0.38
2139,2139,EMP2140,Female,Service,Yes,2,4,1.3,0.22
2140,2140,EMP2141,Female,Service,No,5,6,4.4,0.67
2141,2141,EMP2142,Male,Product,Yes,5,4,7.3,0.55
2142,2142,EMP2143,Female,Service,No,4,8,6.8,0.78
2143,2143,EMP2144,Male,Product,Yes,2,3,2.8,0.21
2144,2144,EMP2145,Male,Service,No,5,3,6.7,0.66
2145,2145,EMP2146,Female,Service,No,4,3,9.3,0.75
2146,2146,EMP2147,Male,Service,No,4,8,3.5,0.69
2147,2147,EMP2148,Male,Product,Yes,3,4,3.3,0.31
2148,2148,EMP2149,Male,Service,Yes,1,1,5.7,0.27
2149,2149,EMP2150,Female,Product,No,3,2,2.5,0.34
2150,2150,EMP2151,Male,Product,No,0,10,6.5,0.66
